bangla_token,ipa_token
হায়ে,haʲe
হায়েনার,haʲenar
হায়েনারা,haʲenara
হায়েস,haʲes
হি,hi
হিঁচড়ে,hĩcɽe
হিংসা,hiŋʃa
হিংসা-বিদ্বেষ,hiŋʃa-bid̪d̪eʃ
হিংসা-বিদ্বেষসহ,hiŋʃa-bid̪d̪eʃʃɔho
হিংসাকে,hiŋʃake
হিংসাত্মক,hiŋʃat̪t̪ok
হিংসার,hiŋʃar
হিংসায়,hiŋʃaʲ
হিংস্র,hiŋsro
হিউমেন,hi͡u̯men
হিউম্যান,hi͡u̯mæn
হিউস্টনে,hi͡u̯stɔne
হিকলিন,hiklin
হিগিংস,higiŋs
হিগুয়াইন,higuʲa͡i̯n
হিগুয়াইনও,higuʲa͡i̯no
হিগুয়াইনের,higuʲa͡i̯ner
হিঙ্গিস,hiŋgis
হিজবুত,hiɟbut̪
হিজবুল্লাহ,hiɟbullah
হিজবুল্লাহর,hiɟbullahor
হিজরি,hiɟori
হিজলদি,hiɟɔld̪i
হিজলা,hiɟla
হিজলী,hiɟli
হিজাব,hiɟab
হিজড়া,hiɟɽa
হিজড়াদের,hiɟɔɽad̪er
হিট,hit
হিটলার,hitlar
হিটলারবাদের,hitlarbad̪er
হিটলারের,hitlarer
হিটে,hite
হিটেই,hite͡i̯
হিডিংক,hidiŋk
হিডেন,hiden
হিতে,hit̪e
হিতেন্দ্রনাথ,hit̪end̪ronat̪ʰ
হিতৈষী,hit̪o͡i̯ʃi
হিথ,hit̪ʰ
হিনকেলি,hinkeli
হিন্ডেনবার্গের,hindenbarger
হিন্দ,hind̪o
হিন্দি,hind̪i
হিন্দিতে,hind̪it̪e
হিন্দিতেই,hind̪it̪e͡i̯
হিন্দু,hind̪u
হিন্দু)।,hind̪u)।
হিন্দু-বৌদ্ধ-খ্রিস্টান,hind̪u-bo͡u̯d̪d̪ʱɔ-kʰristan
হিন্দু-বৌদ্ধ-খ্রিস্টানের,hind̪u-bo͡u̯d̪d̪ʱɔ-kʰristaner
হিন্দু-মুসলমান,hind̪u-muʃɔlman
হিন্দু-মুসলিম,hind̪u-muʃlim
হিন্দুকে,hind̪uke
হিন্দুত্ববাদ,hind̪ut̪t̪obad̪
হিন্দুত্ববাদী,hind̪ut̪t̪obad̪i
হিন্দুদের,hind̪ud̪er
হিন্দুদেরই,hind̪ud̪eri
হিন্দুধর্ম,hind̪ud̪ʱɔrmo
হিন্দুপল্লীতে,hind̪upɔllit̪e
হিন্দুপাড়া,hind̪upaɽa
হিন্দুবাড়িতে,hind̪ubaɽit̪e
হিন্দুর,hind̪ur
হিন্দুরা,hind̪ura
হিন্দুরাও,hind̪ura͡o̯
হিন্দুস্তান,hind̪ust̪an
হিন্দুস্থান,hind̪ust̪ʰan
হিন্দুয়ানি,hind̪uʲani
হিন্দুয়ানির,hind̪uʲanir
হিপজুর,hipɟur
হিপোক্রেটিসের,hipokretiser
হিম,him
হিমঘরে,himgʱɔre
হিমছড়ি,himcʰoɽi
হিমবাহ,himbaho
হিমশিত,himʃit̪o
হিমশিম,himʃim
হিমশৈলটি,himʃelti
হিমাংশু,himaŋʃu
হিমাগার,himagar
হিমাগারে,himagare
হিমাচল,himacɔl
হিমাদ্রী,himad̪ri
হিমালয়,himalɔʲ
হিমালয়ের,himalɔʲer
হিমায়িত,himaʲit̪o
হিমি,himi
হিমু,himu
হিমুর,himur
হিমেল,himel
হিমেলকে,himelke
হিমেলের,himeler
হিমোগ্লোবিন,himoglobin
হিম্মত,himmɔt̪ɔ
হিরণ,hirɔn
হিরণপত্নী,hironpɔt̪ni
হিরণয়,hirɔnɔʲ
হিরন,hirɔn
হিরনের,hirɔner
হিরন্ময়,hirɔnmɔʲ
হিরা,hira
হিরাকে,hirake
হিরাঝিল,hiraɟʱil
হিরাবেন,hiraben
হিরু,hiru
হিরো,hiro
হিরোপান্তি,hiropant̪i
হিল,hil
হিলডেসেইম,hildese͡i̯m
হিলশা,hilʃa
হিলারি,hilari
হিলারিকে,hilarike
হিলারিকেই,hilarike͡i̯
হিলারির,hilarir
হিলি,hili
হিলে,hile
হিল্লোল,hillol
হিল্লোলকে,hillolke
হিল্লোলের,hilloler
হিশাম,hiʃam
হিসপ্যানিকদের,hiʃpɟanikd̪er
হিসাব,hiʃab
হিসাব-নিকাশ,hiʃabo-nikaʃ
হিসাব-নিকাশে,hiʃabo-nikaʃe
হিসাব-নিকাশের,hiʃabo-nikaʃer
হিসাবও,hiʃabo
হিসাবটা,hiʃabta
হিসাবটি,hiʃabti
হিসাবরক্ষক,hiʃabɔrokkʰɔk
হিসাবরক্ষণ,hiʃabɔrokkʰɔn
হিসাবসহ,hiʃaboʃɔho
হিসাবে,hiʃabe
হিসাবের,hiʃaber
হিসেব,hiʃeb
হিসেবে,hiʃebe
হিসেবেই,hiʃebe͡i̯
হিসেবেও,hiʃebe͡o̯
হিসেবের,hiʃeber
হিস্ট্রি,histri
হিস্ট্রিতে,histrit̪e
হিস্পানিক,hiʃpanik
হিস্পানিকদের,hiʃpanikd̪er
হিস্যা,hiʃʃa
হিড়িক,hiɽik
হীড,hid
হীন,hin
হীরক,hirɔk
হীরকজয়ন্তী,hirkoɟɔʲont̪i
হীরন,hirɔn
হীরা,hira
হীরাটি,hirati
হীরার,hirar
হীরালাল,hiralal
হীরুর,hirur
হীরের,hirer
হুইট,hu͡i̯t
হুইপ,hu͡i̯p
হুইপকে,hu͡i̯pɔke
হুইপের,hu͡i̯per
হুইল,hu͡i̯l
হুইলচেয়ার,hu͡i̯lɔceʲar
হুইলস,hu͡i̯loʃ
হুইসলারের,hu͡i̯ʃɔlarer
হুইসেল,hu͡i̯ʃel
হুইস্কি,hu͡i̯ski
হুকুম,hukum
হুকুমদাতাদের,hukumd̪at̪ad̪er
হুকুমের,hukumer
হুকে,huke
হুখ,hukʰ
হুখ),hukʰ)
হুগো,hugo
হুগোলবাড়িয়া,hugolbaɽiʲa
হুজরার,huɟrar
হুজি,huɟi
হুজির,huɟir
হুজুগ,huɟug
হুজুগে,huɟuge
হুজুগের,huɟuger
হুজুর,huɟur
হুজুরদের,huɟurd̪er
হুজুরের,huɟurer
হুট,hut
হুডির,hudir
হুতি,hut̪i
হুত্তারিনা,hut̪t̪arina
হুথি,hut̪ʰi
হুথিদের,hut̪ʰid̪er
হুদা,hud̪a
হুদাই,hud̪a͡i̯
হুদাকে,hud̪ake
হুদার,hud̪ar
হুদাসহ,hud̪aʃɔho
হুন্ডির,hundir
হুবহু,hubohu
হুবেই,hube͡i̯
হুমকি,humki
হুমকি-ধমকি,humki-d̪ʱɔmki
হুমকি-ধমকির,humki-d̪ʱɔmokir
হুমকি-ধামকি,humki-d̪ʱamoki
হুমকি-পাল্টাহুমকিসহ,humki-paltahumkiʃɔho
হুমকিই,humki͡i̯
হুমকিও,humki͡o̯
হুমকিতে,humkit̪e
হুমকিদাতা,humkid̪at̪a
হুমকিদাতারা,humkid̪at̪ara
হুমকিধামকি,humkid̪ʱamoki
হুমকিপ্রাপ্ত,humkiprapt̪o
হুমকির,humkir
হুমকিসংবলিত,humkiʃɔŋbolit̪o
হুমকিস্বরূপ,humkiʃʃɔrup
হুমা,huma
হুমানা,humana
হুমায়ন,humaʲon
হুমায়রা,humaʲra
হুমায়রার,humaʲrar
হুমায়ুন,humaʲun
হুমায়ুনের,humaʲuner
হুমায়ূন,humaʲun
হুমায়ূনকে,humaʲunke
হুমায়ূনপত্নী,humaʲunpot̪ni
হুম্মাম,hummam
হুমড়ি,humɽi
হুররাম,hurram
হুরাইরা,hura͡i̯ra
হুলস্থুল,hulost̪ʰul
হুলাটানা,hulatana
হুশিয়ার,huʃiʲar
হুশিয়ারি,huʃiʲari
হুশিয়ারিও,huʃiʲari͡o̯
হুশিয়ারির,huʃiʲarir
হুসনে,huʃne
হুসনেআরা,huʃne͡a̯ra
হুসপাইপ,huʃpa͡i̯p
হুসাইন,huʃa͡i̯n
হুসাইনের,huʃa͡i̯ner
হুসাব,huʃab
হুসেইন,huʃe͡i̯n
হুসেন,husen
হুড়োহুড়ি,huɽohuɽi
হুড়োহুড়িতে,huɽohuɽit̪e
হুয়ান,huʲan
হু’কে,hu’ke
হূল,hul
হৃদম,hrid̪ɔm
হৃদযন্ত্র,hkd̪ɟɔnt̪ro
হৃদযন্ত্রের,hkd̪ɟɔnt̪rer
হৃদরোগ,hkd̪ɔrog
হৃদরোগসহ,hkd̪ɔrogʃɔho
হৃদরোগীদের,hkd̪ɔrogid̪er
হৃদরোগে,hkd̪ɔroge
হৃদরোগের,hkd̪ɔroger
হৃদি,hrid̪i
হৃদিকে,hrid̪ike
হৃদ্যতা,hrid̪d̪ot̪a
হৃদ্যতাপূর্ণ,hrid̪d̪ot̪apurno
হৃদয়,rid̪ɔʲ
হৃদয়কে,kd̪ɔʲke
হৃদয়বান,rid̪ɔʲban
হৃদয়বিদারক,rid̪ɔʲbid̪arɔk
হৃদয়স্পর্শী,kd̪ɔʲoʃpɔrʃi
হৃদয়ালয়ে,rid̪ɔʲalɔʲe
হৃদয়ে,rid̪ɔʲe
হৃদয়েও,rid̪ɔʲe͡o̯
হৃদয়ের,rid̪ɔʲer
হৃশিকেশ,hriʃikeʃ
হৃষ্টপুষ্ট,hriʃtopuʃto
হৃৎপিণ্ডকে,hrit̪pindoke
হৃৎপিণ্ডের,hrit̪pinder
হৃৎস্পন্দন,hrit̪spɔnd̪on
হে,he
হেঁটে,hẽte
হেঁটেছেন,hẽtecʰen
হেঃ,heʃ
হেকমত,hekmɔt̪
হেকমতের,hekmɔt̪er
হেকিম,hekim
হেক্টর,hektɔr
হেক্টরে,hektɔre
হেক্টরের,hektɔrer
হেগে,hege
হেগেরবার্গ,hegerbargo
হেজলেট,heɟolet
হেজাজের,heɟaɟer
হেজাদ,heɟad̪
হেজেজ,heɟeɟ
হেট,het
হেটরেড,hetred
হেড,hed
হেডকোয়ার্টার,hedkoʷartar
হেডকোয়ার্টারের,hedkoʷartarer
হেডকোয়ার্টার্স,hedkoʷartars
হেডমিস্ত্রি,hedmist̪ri
হেডম্যান,hedmæn
হেডম্যানের,hedmæner
হেডসেট,hedʃet
হেডসেটটির,hedʃettir
হেডিংলিতে,hediŋlit̪e
হেডে,hede
হেডেন,heden
হেডের,heder
হেতালিয়া,het̪aliʲa
হেতু,het̪u
হেতেম,het̪em
হেদাতীপাড়া,hed̪at̪ipaɽa
হেদায়াতের,hed̪aʲat̪er
হেদায়েত,hed̪aʲet̪
হেদায়েতুল্লাহ,hed̪aʲet̪ullah
হেনরি,henri
হেনরিক,henrik
হেনরিকের,henriker
হেনরিক্সকে,henrikske
হেনরির,henrir
হেনরী,henori
হেনস্থা,henɔst̪ʰa
হেনস্থার,henɔst̪ʰar
হেনা,hena
হেনাকে,henake
হেনিন,henin
হেনেছে,henecʰe
হেনোয়ারাকে,henoʷarake
হেপাটাইটিস,hepata͡i̯tis
হেপাটাইটিস-এ,hepata͡i̯tis-e
হেপাটাইটিস-বি,hepata͡i̯tis-bi
হেফজ,hepʰɔɟ
হেফজখানায়,hepʰɟɔkʰanaʲ
হেফাজত,hepʰaɟɔt̪
হেফাজতকে,hepʰaɟɔt̪ke
হেফাজতে,hepʰaɟt̪e
হেফাজতের,hepʰaɟɔt̪er
হেফাজুরের,hepʰaɟurer
হেফ্জ,hepʰɟ
হেবা,heba
হেবেই,hebe͡i̯
হেভিয়েট,hebʱiʲet
হেভেন,hebʱen
হেমন্ত,hemɔnt̪o
হেমন্তে,hemɔnt̪e
হেমন্তের,hemɔnt̪er
হেমা,hema
হেমাফাজোসাইটিক,hemapʰaɟoʃa͡i̯tik
হেমায়েত,hemaʲet̪
হেমায়েতপুর,hemaʲet̪pur
হেমায়েতপুরের,hemaʲet̪purer
হেমোলাইটিক,hemola͡i̯tik
হেরফের,herɔpʰer
হেরাথ,herat̪ʰ
হেরাথকে,herat̪ʰke
হেরার,herar
হেরাল্ড,herald
হেরাল্ডে,heralde
হেরি,heri
হেরিটেজ,heriteɟ
হেরে,here
হেরেই,here͡i̯
হেরেও,here͡o̯
হেরেছি,herecʰi
হেরেছিল,herecʰilo
হেরেছে,herecʰe
হেরেছেওএশিয়ান,herecʰe͡o̯eʃiʲan
হেরেছেন,herecʰen
হেরোইন,hero͡i̯n
হেরোইনসহ,hero͡i̯nʃɔho
হেরোইনসেবী,hero͡i̯nʃebi
হেরোইনের,hero͡i̯ner
হেল,hel
হেলথ,helt̪ʰo
হেলথকেয়ার,helkkeʲar
হেলথের,helt̪ʰer
হেলদি,held̪i
হেলদোল,held̪ol
হেলনের,heloner
হেলপার,helpar
হেলপারকে,helparke
হেলপাররা,helparra
হেলমান্দ,helmand̪o
হেলমেট,helmet
হেলসকে,helʃɔke
হেলসেন,helsen
হেলা,hela
হেলাপারকে,helaparke
হেলাফেলা,helapʰela
হেলাল,helal
হেলালুদ্দীন,helalud̪d̪in
হেলিকপ্টার,helikptar
হেলিকপ্টারটি,helikptarti
হেলিকপ্টারযোগে,helikptarɟoge
হেলিকপ্টারশটে,helikptarʃɔte
হেলিকপ্টারে,helikptare
হেলিকপ্টারের,helikptarer
হেলিম,helim
হেলিমের,helimer
হেলু,helu
হেলে,hele
হেলে-দুলে,hele-d̪ule
হেলেঞ্চা,helenca
হেলেন,helen
হেলেনা,helena
হেলেনাকে,helenake
হেলের,heler
হেল্প,helpo
হেল্পডেস্ক,helpodesko
হেসার,heʃar
হেসে,heʃe
হেসেই,heʃe͡i̯
হেসেছিলেন,heʃecʰilen
হেসেছে,heʃecʰe
হেসেছেন,heʃecʰen
হেসেনের,hesener
হোঁচট,he͡ã̯ct
হোসেন,he͡a̯ʃen
হেেচ্ছ,he͡e̯ccʰo
হেয়,heʲ
হেয়প্রতিপন্ন,heʲoprot̪ipɔnno
হেয়ার,heʲar
হেয়ার-ট্রান্স,heʲar-tranʃo
হেয়ারফোর্ডে,heʲarpʰorde
হৈচৈ,ho͡i̯co͡i̯
হৈজোর,ho͡i̯ɟor
হোক,hok
হোগলপাতি,hogolpat̪i
হোগলা,hogla
হোগলাকান্দি,hoglakand̪i
হোছেন,hocʰen
হোছেনের,hocʰener
হোটেল,hotel
হোটেল-মোটেলে,hotel-motele
হোটেল-রেস্তোরাঁ,hotel-rest̪orã
হোটেলগুলো,hotelgulo
হোটেলটি,hotelti
হোটেলটিতে,hoteltit̪e
হোটেলটির,hoteltir
হোটেলসহ,hotelʃɔho
হোটেলে,hotele
হোটেলের,hoteler
হোতা,hot̪a
হোতাদের,hot̪ad̪er
হোতাপাড়া,hot̪apaɽa
হোতারা,hot̪ara
হোন,hon
হোনাপ্পা,honappa
হোপ,hop
হোপও,hopo
হোপ১৪৭,hop147
হোবার্টে,hobarte
হোম,hom
হোমদের,homd̪er
হোমনা,homna
হোমনার,homnar
হোমপেজের,hompeɟer
হোমল্যান্ড,homolænd
হোমসে,homʃe
হোমাইরা,homa͡i̯ra
হোমিওপ্যাথি,homi͡o̯pæt̪ʰi
হোমিওপ্যাথিক,homi͡o̯pæt̪ʰik
হোমে,home
হোমের,homer
হোরাইন,hora͡i̯n
হোরোমানস্কি,horomanɔʃki
হোর্হে,horhe
হোলিখেলায়,holikʰelaʲ
হোলে,hole
হোল্ডার,holdar
হোল্ডারদের,holdard̪er
হোল্ডারের,holdarer
হোল্ডিং,holdiŋ
হোল্ডিংয়ের,holdiŋʲer
হোশিকে,hoʃike
হোশির,hoʃir
হোসন,hoʃon
হোসনা,hoʃona
হোসনে,hosne
হোসনেয়ারা,hoʃoneʲara
হোসা,hoʃa
হোসাইন,hoʃa͡i̯n
হোসাইনকে,hoʃa͡i̯nke
হোসাইনের,hoʃa͡i̯ner
হোসাবাল,hoʃabal
হোসে,hoʃe
হোসেইন,hoʃe͡i̯n
হোসেন,hosen
হোসেনও,hoseno
হোসেনকে,hoʃenke
হোসেনকেও,hoʃenke͡o̯
হোসেনপুর,hosenpur
হোসেনপুরের,hosenpurer
হোসেনরা,hosenra
হোসেনসহ,hosenʃɔho
হোসেনের,hosener
হোসেনেরও,hosenero
