bangla_token,ipa_token
সেকশন,ʃekʃon
জ্বলছিল,ɟɔlcʰilo
বিমুখ,bimukʰ
বাচন্ডী,bacondi
ধনবাড়ী,d̪ʱonbaɽi
হতোনা।,hot̪ona।
অ্যাডমিরাল,æ͡æ̯dmiral
শোকেস,ʃokes
মুর্ছা,murcʰa
হালফ্যাশনের,halpʰd̪ʱaʃoner
কোটেরেল,koterel
সায়ীদ,ʃaʲid̪
বাঁক,bãk
অফুরন্ত,ɔpʰuront̪o
এনটিপিসি,entipiʃi
পুনতফসিল,punot̪pʰʃil
৩০৪২,3042
অবমাননা,ɔbomanona
ধৃষ্টতার,d̪ʱriʃtot̪ar
ভর্তিপ্রক্রিয়া,bʱɔrt̪iprokriʲa
প্যাদা,pæd̪a
ইবরাহীম,ibrahim
স্মৃতিসংঘ,srit̪iʃɔŋgʱo
আসনও,aʃono
আক্কেলপুরের,akkelpurer
মুদ্রাস্ফীতিও,mud̪raspʰit̪i͡o̯
কাপাসিয়ায়,kapaʃiʲaʲ
গার্টেনে,gartene
নাহিদের,nahid̪er
বিশ্বস্ত।,biʃʃɔst̪o।
ব্যাটারের,bætarer
ছয়জনই,cʰɔʲoɟɔni
অনেকগুলি,ɔnekguli
ছুঁয়েছেন।,cʰũʲecʰen।
আজিবর,aɟibɔr
ইউজিসিতে,i͡u̯ɟiʃit̪e
ভাবও,bʱabo
সাহারুল,ʃaharul
ভেড়িবাঁধ,bʱeɽibãd̪ʱ
নভেরা,nɔbʱera
জাদুকরী,ɟad̪ukri
শাওন-মাহির,ʃa͡o̯n-mahir
পড়েও,pɔɽe͡o̯
ফটিকছড়ি,pʰotikcʰoɽi
ম্যাগপাইরা,mægpa͡i̯ra
ছড়ান,cʰɔɽan
অঞ্চলে।,ɔncɔle।
দোলেশ্বরের,d̪oleʃʃorer
ব্যাট-বলে,bæt-bɔle
বাঙলা,baŋla
লোপামুদ্রা,lopamud̪ra
"রহমত,","rɔhɔmɔt̪,"
নাজাতের,naɟat̪er
বার্তাবাহী,bart̪abahi
কোত্থেকে,ke͡a̯t̪t̪ʰeke
জুমাতুল,ɟumat̪ul
অনিয়মিতভাবে,ɔniʲomit̪obʱabe
জানাতেন।,ɟanat̪en।
হেরি,heri
সাদকি,ʃad̪oki
পদমর্যাদায়,pɔd̪omɔrɟad̪aʲ
বাসসের,baʃoser
ফুলকপির,pʰulkopir
তেঁতুল,t̪ẽt̪ul
হুজুরদের,huɟurd̪er
স্থিতিশীলতার,st̪ʰit̪iʃilot̪ar
গাড়িপ্রতি,gaɽiprot̪i
মিনারেলস্,minarels
স্করচার্সের,skɔrcarser
৩১৯টি,319ti
স্টার্স।,stars।
সাজিল,ʃaɟil
তবররক,t̪ɔbororok
মৃত্যুফাঁদে,mrit̪t̪upʰãd̪e
ট্যুরেও,ture͡o̯
পেলাংগি,pelaŋgi
ফেড-এক্সের,pʰed-ekser
মূসকের,muʃɔker
পাটাও,pata͡o̯
বাপসা,bapʃa
সিরি,siri
ভাতকুড়া,bʱat̪kuɽa
সাইকো,sa͡i̯ko
আত্মবিশ্বাসে,at̪t̪obiʃʃaʃe
পররাষ্ট্রমন্ত্রীকে,pɔrɔraʃtromɔnt̪rike
বিলেতে,bilet̪e
কুঋণ,kurin
পুতিনে,put̪ine
গলাগলি।,gɔlagoli।
টালিউটপাড়ায়,tali͡u̯tpaɽaʲ
অজ্ঞাতানামা,ɔggat̪anama
উদ্যোক্তরা,ud̪d̪okt̪ora
সুরবালা,ʃurbala
ডেট,det
যারমতো,ɟarmot̪o
তুনজি,t̪unɟi
তহুরা,t̪ohura
জিহাদিজম,ɟihad̪iɟɔm
প্রোগ্রামের,programer
দিচ্ছি,d̪iccʰi
তর্পণ,t̪ɔrpon
মনোজ,monoɟ
লাবীব,labib
চেনান,cenan
পগবা।,pɔgoba।
রিকভারি,rikbʱari
ফতেহপুরের,pʰɔt̪ehpurer
চুলকাচ্ছে,culkaccʰe
থাকো,t̪ʰako
প্রথমদিকে,prot̪ʰomod̪ike
উপ-পরিদর্শককে,upo-porid̪ɔrʃokke
ইয়াতি,iʲat̪i
তালপট্টি,t̪alpɔtti
মর্জি,mɔrɟi
কর্মস্থলের,kɔrmost̪ʰɔler
পুলিশ-আনসার,puliʃ-anʃar
নেভাতে,nebʱat̪e
পরিচয়ধারী,poricɔʲd̪ʱari
বলৎকার,bɔlot̪kar
গোয়ালঘরটি,goʷalgʱɔrti
৪৯৪,494
ইলা,ila
কর্মকর্তা-কর্মচারীকেই,kɔrmokɔrt̪a-kɔrmocarike͡i̯
ভরপুর,bʱɔrpur
ব্যবস্থাপকরা,bæbost̪ʰapɔkra
"টহল,","tɔhol,"
চিরকালএ,cirkalɔ͡e̯
ছোবলে,cʰobole
রোধসহ,rod̪ʱʃɔho
সহকর্মীকে,ʃɔhokɔrmike
বিজিবি-বিএসএফের,biɟibi-bi͡e̯sepʰer
সৌহার্দ্যপূর্ণ,ʃo͡u̯hard̪opurno
ভেঙ্গসরকার,bʱeŋgʃorkar
কল্লোলের,kɔlloler
ফিরোজকে,pʰiroɟke
রোয়ারি,roʷari
বিচার-বিতর্কের,bicar-bit̪ɔrker
রাষ্ট্রদূতরা,raʃtrod̪ut̪ɔra
বেন্ড,bend
মেক্সিকান,mekʃikan
চ্যাম্পিয়নের,cæmpiʲoner
খেতাব,kʰet̪ab
ওয়াইনট,oʷa͡i̯nt
মোহনার,mohonar
কর্মদক্ষতা,kɔrmod̪ɔ͡i̯t̪a
জাহাপুর,ɟahapur
ডিমপাড়া,dimpaɽa
টিকা-টিপ্পনী,tika-tipponi
সর্বসাকুল্যে,ʃɔrboʃakulle
২৬৭৬টি,2676ti
আলেপ্পো,aleppo
ডিজিএফআই,diɟiʃpʰa͡i̯
মোবাশ্বার,mobaʃʃar
খনিজের,kʰoniɟer
হ্যারিস,hæris
নন্দন-মেঘ,nond̪on-megʱ
বিক্রেতারাও,bikret̪ara͡o̯
পেঁছাতেই,pẽcʰat̪e͡i̯
কোয়ান্টিকোর,koʲantikor
ইন্টার্নকে,intarnoke
গ্রহের,groher
আমগাছে,amgacʰe
রাজুর,raɟur
ঝুলতে,ɟʱult̪e
বিশ্ববিদ্যালয়গুলো,biʃʃobid̪d̪alɔʲgulo
১৩২,132
নবায়নযোগ্য,nɔbaʲonɟoggo
নিরাপত্তাকর্মীসহ,nirapɔt̪t̪akɔrmiʃɔho
পরশমণি,porʃɔmoni
দু-একজন,d̪u-ækɟon
সম্ভবের,ʃɔmbʱɔber
মন্ত্রী-এমপি-নেতাকর্মীদের,mɔnt̪ri-empi-net̪akɔrmid̪er
৩৬.৫২,36.52
ভিজিট,bʱiɟit
এগিয়েছিলেন,egiʲecʰilen
মেলেনিয়া,meleniʲa
বেকারের।,bækarer।
ওয়েকার,oʷekar
ডিওএইচএসকে,di͡o̯͡e̯iceʃke
রাব্বানী।,rabbani।
অমীয়,ɔmiʲo
টালি-পাড়ায়,tali-paɽaʲ
মফস্বলপৌর,mɔpʰoʃʃɔlpo͡u̯r
ব্যাপ্তি,bæpt̪i
নিত্যসঙ্গী।,nit̪t̪oʃɔŋgi।
জুটিবদ্ধ,ɟutibɔd̪d̪ʱo
রতনকান্দি,rɔt̪ɔnkand̪i
মেহেদীকে,mehed̪ike
সহিষ্ণুতার,ʃohiʃnut̪ar
পরবর্র্র্তী,pɔroborrrot̪i
আউটডোর,a͡u̯tdor
উচ্চমানের,uccomaner
বিএসইসির,bi͡e̯sisir
৬-৩,6-3
প্রশমনের,proʃomoner
পাওয়ারের,pa͡o̯ʷarer
৩-৬,3-6
নানী,nani
ভিদিত,bʱid̪it̪o
মহীউদ্দীন,mohi͡u̯d̪d̪in
নয়শত,nɔʲʃɔt̪o
সহসুপার,ʃɔhoʃupar
রাসেদ,raʃed̪
মুর্তুজা,murt̪uɟa
কেনোকিছুতেই,kenokicʰut̪e͡i̯
ম্রিয়মাণ,mriʲoman
দেখিনি।,d̪ekʰini।
জানা।,ɟana।
মেয়েকেও,meʲeke͡o̯
সৈনিক-এর,ʃo͡i̯nik-er
প্রার্থী।,prart̪ʰi।
অগ্রযোদ্ধা,ɔgroɟod̪d̪ʱa
নাবিলা,nabila
আলীগের,aliger
ইলেকট্রনিকসের,ilektronikʃer
সমুচিত,ʃomucit̪o
তানজিয়ার,t̪anɟiʲar
৩১টি,31ti
আসামাত্র,aʃamat̪ro
কুণ্ড,kundo
নেড়ে,neɽe
মোহরী,mohori
মর্তুজ,mɔrt̪uɟ
ট্যানারিতে,tænarit̪e
ভবের,bʱɔber
দাঁড়ানোয়,d̪ãɽanoʲ
শরতের,ʃɔrot̪er
সালেহাকে,salehake
করতো।,kort̪o।
চণ্ডীগড়ের,condigɔɽer
বস্তুনির্ভর,bost̪unirbʱɔr
সিএসবি,ʃi͡e̯sbi
পিএইচডি।,pi͡e̯icodi।
"সনাক,","ʃɔnak,"
নাগরিকসেবা,nagorikʃeba
"ইয়েস,","iʲes,"
হ্যায়-এর,hæʲ-er
"ফ্রেন্ডস,","pʰrendoʃ,"
চাকরিকালে,cakrikale
রিপোর্টও,riporto
সদস্যদের।,ʃɔd̪oʃʃod̪er।
নম্বরসহ,nɔmbɔrʃɔho
"জয়পুরী,","ɟɔʲpuri,"
দমকলের,d̪ɔmkɔler
নথিসূত্রে,not̪ʰiʃut̪re
"সন্তান,","ʃɔnt̪an,"
ভাই-বোন,bʱa͡i̯-bon
দুর্দান্তই,d̪urd̪ant̪o͡i̯
উসহাক।,uʃɔhak।
বার্নাব্যুতে,barnabd̪ut̪e
সর্বাক,ʃɔrbak
ইসকো,iʃko
"রোনাল্ডো,","ronaldo,"
৩৪৮,348
কাসেমিরো,kaʃemiro
৪২তম,42t̪ɔmo
অর্ধদিবস,ɔrd̪ʱod̪ibɔʃ
সড়কপথের,ʃɔɽokpot̪ʰer
ভিমখালী,bʱimkʰali
চার্জ-মাস্টাররোল,carɟo-mastarrol
খবরদারির,kʰɔbord̪arir
লোহা,loha
আরিয়ান,ariʲan
"নাড়ী,","naɽi,"
স্পিনাররাই,spinarra͡i̯
মিসায়েল,misaʲel
হাওয়াই,ha͡o̯ʷa͡i̯
রদবদলের,rɔd̪obod̪ɔler
দোকান-কর্মচারীদের,d̪okan-kɔrmocarid̪er
উৎক্ষেপণের,ut̪kʰeponer
৯৫৬৩৩৯৭,9563397
মুরাদনগরের,murad̪ongɔrer
৯৫৫৫৯৫১,9555951
এয়ারলাইন্স,eʲarla͡i̯ns
তওফিক,t̪o͡o̯pʰik
জলবায়ুকে,ɟɔlbaʲuke
একপেঁচে,ækpẽce
দুদিনের,d̪ud̪iner
ডেভিলসরা,debʱilʃra
আলসার,alʃar
সর্বমহল,ʃɔrbomɔhol
ম্যাটাররগুলো,mætarorgulo
প্রমোদ,promod̪
পাসকারীদেরই,paʃkarid̪eri
কুকরি,kukri
পুটখালি,putkʰali
বিগতদিন,bigɔt̪od̪in
টানাপোড়েনে,tanapoɽene
তিনশ-চারশ,t̪inʃ-carʃo
পরিমণ্ডলে,porimɔndole
পারিশ্রমিকের,parisromiker
ফাল্গুন,pʰalgun
রিফ,ripʰ
শুভলগ্নে,ʃubʱlɔgne
জানানো।,ɟanano।
৪৫৯,459
বাসায়ই,baʃaʲi
চর্মরোগে,cɔrmoroge
নৌবহরের,no͡u̯bɔhorer
হামিদি,hamid̪i
আগুনিয়াতাইড়,aguniʲat̪a͡i̯ɽ
শুক্লা,ʃukla
কলম্বাস,kɔlombaʃ
পেশোওয়ার,peʃo͡o̯ʷar
"করেননি,","kɔrenni,"
বোঝে,boɟʱe
টার্ক,tarko
দ্বীপেই,d̪ipe͡i̯
পদধূলি,pɔd̪od̪ʱuli
ঈদ-উল-আজহা,id̪-ul-aɟɔha
দেলোয়ারের,d̪eloʷarer
মাহমুদাও,mahmud̪a͡o̯
সামলাও,ʃamla͡o̯
ছাবর,cʰabor
দু-দুটি,d̪u-d̪uti
অর্থহীন,ɔrt̪ʰohin
সৌরেন্দ্র,ʃo͡u̯rend̪ro
দরোজায়-জানালায়,d̪ɔroɟaʲ-ɟanalaʲ
এক-তৃতীয়াংশ।,æko-t̪rit̪iʲaŋʃo।
টেকনোলজিতে,teknoloɟit̪e
পদকটি,pɔd̪okti
নৌকাধরে,no͡u̯kad̪ʱore
তালবাড়িয়ায়,t̪albaɽiʲaʲ
ডেপুটেশনে,deputeʃone
ব্লাউজ,bla͡u̯ɟ
চকিদারের,cokid̪arer
প্রটেকটিভ,protektibʱ
সেনাপতির,ʃenapot̪ir
ধোনিরা,d̪ʱonira
হেরেছেন,herecʰen
ম্যানেজমেন্টের,mæneɟmenter
ভ্যাপসা,bʱæpoʃa
বর-কনে,bɔr-kone
কৃষ্ণাঙ্গ।,kriʃnaŋgo।
"এমনকি,","æmonki,"
রাত্রিবাসের,rat̪ribaʃer
ডেরা,dera
রাজীবসহ,raɟibɔʃɔho
নিশো,niʃo
"দোকানপাট,","d̪okanpat,"
"তোরণ,","t̪oron,"
বিলবোর্ডসহ,bilborsʃɔho
অসীমে,ɔʃime
লাগছে...আপনাকে,lagcʰe...apɔnake
এত্তগুলো,æt̪t̪ogulo
থ্যাংকস।,t̪æŋkʃ।
কাভার,kabʱar
দিঘি,d̪igʱi
নগদে,nɔgod̪e
হাঁকচ্ছেন,hãkccʰen
আন্তঃকলেজ,ant̪ot̪kɔleɟ
বুলবুলি,bulbuli
জুডিশিয়ারি,ɟudiʃiʲari
"মরিচ,","moric,"
"হলুদ,","holud̪,"
ঘৃণাও,gʱrina͡o̯
"আদা,","ad̪a,"
"রসুন,","roʃun,"
অপরাজেয়,ɔpɔraɟeʲo
"ধনিয়া,","d̪ʱoniʲa,"
"আলু,","alu,"
"আটা,","ata,"
ময়দা,mɔʲd̪a
কুড়া।,kuɽa।
অনুমেয়,onumeʲo
আশ্রয়টুকুই,asrɔʲtuku͡i̯
ট্রুলিতে,trulit̪e
অস্ত্রটি,ɔst̪roti
নভেম্বরের,nɔbʱembɔrer
সৃজনকলা,sriɟɔnkɔla
সলিউশন,ʃoli͡u̯ʃon
টায়রা,taʲra
বাসন্তী,baʃont̪i
খরিদ্দাররা,kʰorid̪d̪arora
ঘুরছেন।,gʱurcʰen।
রেহেনা,rehena
নিরুপমা,nirupɔma
ব্যারাকপুরে,bærakpure
স্বাস্থ্যবান,ʃast̪ʰoban
বোনাভেনতুরা,bonabʱent̪ura
খুশি’-,kʰuʃi’-
শ্বশুর-শাশুড়ি,ʃoʃur-ʃaʃuɽi
সহকারি,ʃɔhokari
আয়ত্তে,aʲɔt̪t̪e
সাক্ষাৎকারের,ʃakkʰat̪karer
কোনাকুনি,konakuni
স্মরণকালের,ʃɔronkaler
জমিটির,ɟomitir
(২-০)।,(2-0)।
বৈদ্যের,bo͡i̯d̪d̪er
কর্মমুখর,kɔrmomukʰor
মহা-ভোগান্তিতে,mɔha-bʱogant̪it̪e
উদ্যাগে,ud̪d̪age
নয়জন,nɔʲoɟɔn
"গ্র্যান্ডমাস্টার,","grandmastar,"
১১৮৪,1184
৭০৮০,7080
যৌবন,ɟo͡u̯bon
নাটকীয়,natkiʲo
স্টেশন।,steʃon।
উ,u
জিয়েন,ɟiʲen
দশটার,d̪ɔʃtar
দুর্ঘটনাটি,d̪urgʱɔtonati
খোঁপা,kʰe͡ã̯pa
বাসনা,baʃona
সেকেন্ডারি,sekendari
কমাতেও,kɔmat̪e͡o̯
ইঞ্চির,incir
নরসিমহা,nɔroʃimɔha
পার্বর্তীপুর,parbɔrt̪ipur
সান্তোষ,ʃant̪oʃ
নির্ধারণেরও,nird̪ʱaronero
কনেকে,koneke
প্রহরীসহ,prohoriʃɔho
বাড়ৈকে,baɽo͡i̯ke
এসপি’র,eʃopi’r
দালালমুক্ত,d̪alalmukt̪o
শায়েস্তনগর,ʃaʲest̪ongɔr
৪৯৯,499
আদালতসংলগ্ন,ad̪alɔt̪oʃɔŋlogno
প্রসুতির,proʃut̪ir
মুসলমানের,muʃɔlmaner
মনোজগত,monoɟgɔt̪o
অসৎ,ɔʃɔt̪
ঠোঁটের,tʰõter
গণফোরাম,gɔnopʰoram
মহিউদ্দিনকে,mohi͡u̯d̪d̪inke
মোহসীন,mohoʃin
প্রসাবও,proʃabo
বাহিনীও,bahini͡o̯
মাদুরোর,mad̪uror
দূতাবাসকে,d̪ut̪abaʃke
কীর্তন,kirt̪on
কণ্ঠশিল্পীরা,kɔntʰoʃilpira
ভায়াডাক্ট,bʱaʲadakt
রবীন,robin
জাজিরার,ɟaɟirar
গাইয়ারচর,ga͡i̯ʲarcɔr
গরু-ছাগলের,goru-cʰagoler
মাহবুবউল,mahobubɔ͡u̯l
আইসিবিএমর,a͡i̯ʃibi͡e̯mor
অতলে,ɔt̪ɔle
প্রত্যেকবার,prot̪t̪ekbar
ডেপুর্টি,depurti
অ্যারোনটিক্যাল,ærontikæl
এসিবি,eʃibi
শোকজজেএসসি,ʃokoɟɟe͡e̯ssi
টিকা।,tika।
চতুর্থত,cot̪urkot̪o
প্রবাদের,probad̪er
ডিসেনসিটাইজেশন।,disenʃita͡i̯ɟeʃon।
অ্যালিয়েনরাই,æ͡æ̯liʲenra͡i̯
ভোগবাদের,bʱogbad̪er
টিঅ্যান্ডডি,tiɟd̪ʱanddi
হলুদাভ,holud̪abʱ
খরিদকৃত,kʰorid̪krit̪o
বাপ-দাদার,bap-d̪ad̪ar
কোনটিই,konti͡i̯
বাড়াবেই,baɽabe͡i̯
নং-ই-২৩৬৭৫২৬৯৫,nɔŋ-i-236752695
প্রজন্মই,proɟɔnmo͡i̯
সজলকে,ʃɔɟolke
পিএইচএর,pi͡e̯͡i̯cer
দীপিতা,d̪ipit̪a
ক্রু,kru
পুলিশবাহী,puliʃbahi
বোয়ালজুড়,boʷalɟuɽ
রাডারের,radarer
সেবামূলক,ʃebamulok
প্রতারকচক্র,prot̪arɔkcokro
করকোলা,kɔrkola
কুরবান,kurban
স্থানীয়রাও,st̪ʰaniʲora͡o̯
ঘোচাতে,gʱocat̪e
নাজুফা।,naɟupʰa।
রোপণে,ropone
ঠিকানাবিভাগীয়,tʰikanabibʱagiʲo
ফুফাতো,pʰupʰat̪o
আইএলসি,a͡i̯elsi
সাচ্চা,ʃacca
বড়াইবাড়ী,bɔɽa͡i̯baɽi
স্কাল,skal
রুহানি,ruhani
দিল্লিকলকাতাব্যাংককের,d̪illikɔlkat̪abæŋkker
সিরাজগঞ্জকে,ʃiraɟgɔnɟoke
ম্যানডেটের,mændeter
ম্যালেরিয়া,mæleriʲa
আইএসপিআর,a͡i̯espi͡a̯r
সাকিরার,ʃakirar
ফলোআপ,pʰɔlo͡a̯p
প্রাথমিকে,prat̪ʰomike
মাধ্যমিকে,mad̪d̪ʱomike
জাম্বুরি,ɟamburi
লুকোচুরির,lukocurir
থাকবেই,t̪ʰakbe͡i̯
কারিমা,karima
ধান্ধায়,d̪ʱand̪ʱaʲ
মিমকে,mimke
ব্র্যাডলি,bradli
গতিবিধি,got̪ibid̪ʱi
বাউনিয়া,ba͡u̯niʲa
রাখছিল।,rakʰcʰilo।
ইতালিয়ানরাই,it̪aliʲanra͡i̯
সাজো,ʃaɟo
আবদুুল্লাহ,abd̪u͡u̯llah
শত্র“তার,ʃot̪ro“t̪ar
খোঁজেন,kʰe͡ã̯ɟen
পারুলকে,parulke
স্প্রিড,sprid
বোকার,bokar
সারিয়ার,ʃariʲar
