Index,District,External_ID,Contents,ipa,new_ipa
7387,Tangail,rec_20_audio_1.wav,বাইর কইরা থুইয়া দেওগা।,ba͡i̯r ko͡i̯ra t̪ʰu͡i̯ʲa d̪e͡o̯ga।,ba͡i̯r ko͡i̯ra t̪ʰu͡i̯ʲa d̪e͡o̯ga।
7388,Tangail,rec_20_audio_1.wav,ইট্টু ইট্টু বেশি বেশি না ইট্টু ইট্টু হাঁইটা শইলের কল-কবজা গুলা ঠিক রাহা দরকার ছিলো।, ittu ittu beʃi beʃi na ittu ittu hãita ʃo͡i̯ler -kɔboɟa gula tʰik raha d̪ɔrkar cʰilo।,ittu ittu beʃi beʃi na ittu ittu hãita ʃo͡i̯ler kɔl-কবজা gula tʰik raha d̪ɔrkar cʰilo।
7389,Tangail,rec_20_audio_1.wav,বাবা তোমরা যে টাঙ্গাইল যাও গা ডাক্তারের,baba t̪omra ɟe taŋga͡i̯l ɟa͡o̯ ga dakt̪arer,baba t̪omra ɟe taŋga͡i̯l ɟa͡o̯ ga dakt̪arer
7390,Tangail,rec_20_audio_2.wav,নেও।,ne͡o̯।,ne͡o̯।
7391,Tangail,rec_20_audio_2.wav,যাও।,ɟa͡o̯।,ɟa͡o̯।
7392,Tangail,rec_20_audio_2.wav,ডাক্তারের কাছে যাইয়া দ্যাহ কি কয়?,dakt̪arer kacʰe ɟa͡i̯ʲa d̪æho ki kɔʲ?,dakt̪arer kacʰe ɟa͡i̯ʲa d̪æho ki kɔʲ?
7393,Tangail,rec_20_audio_2.wav,আর আমিতো এইযে টাঙ্গাইল গেলে <> পরীক্ষা দিবো।,ar amit̪o e͡i̯ɟe taŋga͡i̯l gele <> porikkʰa d̪ibo।,ar amit̪o e͡i̯ɟe taŋga͡i̯l gele <> porikkʰa d̪ibo।
7394,Tangail,rec_20_audio_2.wav,<> সামনের <> গেলে কয় ওষুধ লেইখা তোমার যেনে ইচ্ছা যাও সমস্যা নাই যাইয়া ডাক্তার-ডুক্তার দেহাও গা।, <> ʃamoner <> gele kɔʲ oʃud̪ʱ le͡i̯kʰa t̪omar ɟene iccʰa ɟa͡o̯ ʃɔmoʃʃa na͡i̯ ɟa͡i̯ʲa -dukt̪ar d̪eha͡o̯ ga।,<> ʃamoner <> gele kɔʲ oʃud̪ʱ le͡i̯kʰa t̪omar ɟene iccʰa ɟa͡o̯ ʃɔmoʃʃa na͡i̯ ɟa͡i̯ʲa dakt̪ar-ডুক্তার d̪eha͡o̯ ga।
7395,Tangail,rec_20_audio_2.wav,হৃদয়রে নিয়া বিকালে যাইরো?,rid̪ɔʲre niʲa bikale ɟa͡i̯ro?,rid̪ɔʲre niʲa bikale ɟa͡i̯ro?
7396,Tangail,rec_20_audio_3.wav,তোমার ইচ্ছা।,t̪omar iccʰa।,t̪omar iccʰa।
7397,Tangail,rec_20_audio_3.wav,তুই শাম্মির খালি তো থাপড়া-থুপড়া দিয়াও চিকিৎসা করো।,t̪u͡i̯ ʃammir kʰali t̪o t̪ʰapɽa-t̪ʰupɔɽa d̪iʲa͡o̯ cikit̪ʃa koro।,t̪u͡i̯ ʃammir kʰali t̪o t̪ʰapɽa-t̪ʰupɔɽa d̪iʲa͡o̯ cikit̪ʃa koro।
7398,Tangail,rec_20_audio_3.wav,ভিতরের তো কোনো সময় পরীক্ষা নিরিক্ষা করো না।,bʱit̪ɔrer t̪o kono ʃɔmɔʲ porikkʰa nirikkʰa koro na।,bʱit̪ɔrer t̪o kono ʃɔmɔʲ porikkʰa nirikkʰa koro na।
7399,Tangail,rec_20_audio_3.wav,হুদাই শাম্মি আছে শাম্মির ঘরে শাম্মি অইছে গাইনি বিশেষজ্ঞ।,hud̪a͡i̯ ʃammi acʰe ʃammir gʱɔre ʃammi e͡i̯cʰe ga͡i̯ni biʃeʃɔggo।,hud̪a͡i̯ ʃammi acʰe ʃammir gʱɔre ʃammi e͡i̯cʰe ga͡i̯ni biʃeʃɔggo।
7400,Tangail,rec_20_audio_3.wav,অনু যদি গাইনির কোনো সমস্যা থাকে সেইডা আলাদা বিষয়।,onu ɟod̪i ga͡i̯nir kono ʃɔmoʃʃa t̪ʰake ʃe͡i̯da alad̪a biʃɔʲ।,onu ɟod̪i ga͡i̯nir kono ʃɔmoʃʃa t̪ʰake ʃe͡i̯da alad̪a biʃɔʲ।
7401,Tangail,rec_20_audio_3.wav,"না, গাইনির সমস্যা, পেস্রাবের সমস্যা আমার।","na, ga͡i̯nir ʃɔmoʃʃa, pesraber ʃɔmoʃʃa amar।","na, ga͡i̯nir ʃɔmoʃʃa, pesraber ʃɔmoʃʃa amar।"
7402,Tangail,rec_20_audio_4.wav,ম্যালাদিন ধইরা তাও ছয় মাস ধইরা ভুগতাছি পেস্রাবের সমস্যায়।,mælad̪in d̪ʱo͡i̯ra t̪a͡o̯ cʰɔʲ maʃ d̪ʱo͡i̯ra bʱugt̪acʰi pesraber ʃɔmoʃʃaʲ।,mælad̪in d̪ʱo͡i̯ra t̪a͡o̯ cʰɔʲ maʃ d̪ʱo͡i̯ra bʱugt̪acʰi pesraber ʃɔmoʃʃaʲ।
7403,Tangail,rec_20_audio_4.wav,গাইনি বিশেষজ্ঞ <> জিনিস আর পেসাব জিনিস আরেকটা জিনিস।,ga͡i̯ni biʃeʃɔggo <> ɟiniʃ ar peʃab ɟiniʃ arekta ɟiniʃ।,ga͡i̯ni biʃeʃɔggo <> ɟiniʃ ar peʃab ɟiniʃ arekta ɟiniʃ।
7404,Tangail,rec_20_audio_4.wav,এই সামনের <> গেলে হালকা-পাতলা পরিক্ষা দেয়।,e͡i̯ ʃamoner <> gele halka-pat̪la porikkʰa d̪eʲ।,e͡i̯ ʃamoner <> gele halka-pat̪la porikkʰa d̪eʲ।
7405,Tangail,rec_20_audio_4.wav,এ আশটোশো টাকার মদ্যেই অইয়া যায়।,e aʃotoʃo takar mod̪d̪e͡i̯ ɔ͡i̯ʲa ɟaʲ।,e aʃotoʃo takar mod̪d̪e͡i̯ ɔ͡i̯ʲa ɟaʲ।
7406,Tangail,rec_20_audio_4.wav,"আর টাঙ্গাইল গেলে, তিন-চাইর আজার, পাঁচ আজার টেকার পরিক্ষা দিবো।","ar taŋga͡i̯l gele, t̪in-ca͡i̯r aɟar, pãc aɟar tekar porikkʰa d̪ibo।","ar taŋga͡i̯l gele, t̪in-ca͡i̯r aɟar, pãc aɟar tekar porikkʰa d̪ibo।"
7407,Tangail,rec_20_audio_5.wav,বিভিন্ন পরীক্ষা দেয়।,bibʱinno porikkʰa d̪eʲ।,bibʱinno porikkʰa d̪eʲ।
7408,Tangail,rec_20_audio_5.wav,পরীক্ষা দেয় পরীক্ষা দেয়?,porikkʰa d̪eʲ porikkʰa d̪eʲ?,porikkʰa d̪eʲ porikkʰa d̪eʲ?
7409,Tangail,rec_20_audio_5.wav,হ দেয় পরীক্ষা দেয় <> পরীক্ষা এহন যে ডাক্তার ভালো মনে হয় সে ডাক্তাররে দেখাও দেখাইয়া চিকিৎসা <> সুস্থ হও।,ho d̪eʲ porikkʰa d̪eʲ <> porikkʰa ehon ɟe dakt̪ar bʱalo mone hɔʲ ʃe dakt̪arɔre d̪ekʰa͡o̯ d̪ækʰa͡i̯ʲa cikit̪ʃa <> ʃust̪ʰo hɔ͡o̯।,ho d̪eʲ porikkʰa d̪eʲ <> porikkʰa ehon ɟe dakt̪ar bʱalo mone hɔʲ ʃe dakt̪arɔre d̪ekʰa͡o̯ d̪ækʰa͡i̯ʲa cikit̪ʃa <> ʃust̪ʰo hɔ͡o̯।
7410,Tangail,rec_20_audio_5.wav,<> ওষুধ খাইলে ভালো থাকমু।,<> oʃud̪ʱ kʰa͡i̯le bʱalo t̪ʰakmu।,<> oʃud̪ʱ kʰa͡i̯le bʱalo t̪ʰakmu।
7411,Tangail,rec_20_audio_6.wav,যেখানে ভালো হয় সেখানে যাও।,ɟekʰane bʱalo hɔʲ ʃekʰane ɟa͡o̯।,ɟekʰane bʱalo hɔʲ ʃekʰane ɟa͡o̯।
7412,Tangail,rec_20_audio_6.wav,বাবা?,baba?,baba?
7413,Tangail,rec_20_audio_6.wav,হ্যাঁ বলো।,hæ̃ bɔlo।,hæ̃ bɔlo।
7414,Tangail,rec_20_audio_6.wav,আমি একটা লুডু কিনছিলাম।,ami ækta ludu kincʰilam।,ami ækta ludu kincʰilam।
7415,Tangail,rec_20_audio_6.wav,সেইডা আমি গলায় <> গলাইয়া।,ʃe͡i̯da ami gɔlaʲ <> gɔla͡i̯ʲa।,ʃe͡i̯da ami gɔlaʲ <> gɔla͡i̯ʲa।
7416,Tangail,rec_20_audio_6.wav,অরে নিয়া বিকালে যাই গা।,ɔre niʲa bikale ɟa͡i̯ ga।,ɔre niʲa bikale ɟa͡i̯ ga।
7417,Tangail,rec_20_audio_6.wav,টাঙ্গাইলে দেহাইলে তো ওইগ্লার ওষুধ খায় না।,taŋga͡i̯le d̪eha͡i̯le t̪o o͡i̯glar oʃud̪ʱ kʰaʲ na।,taŋga͡i̯le d̪eha͡i̯le t̪o o͡i̯glar oʃud̪ʱ kʰaʲ na।
7418,Tangail,rec_20_audio_6.wav,ঠান্ডা লাইগা একবারে যাবি গা শেষ হইয়া।,tʰanda la͡i̯ga ækbare ɟabi ga ʃeʃ ho͡i̯ʲa।,tʰanda la͡i̯ga ækbare ɟabi ga ʃeʃ ho͡i̯ʲa।
7419,Tangail,rec_20_audio_6.wav,টাঙ্গাইল থিকান দেখাইয়া আইনা তো পেসকিসশন বালিশের তলে ফেলায় থুইয়া ওষুধ খায় ই না।,taŋga͡i̯l t̪ʰikan d̪ækʰa͡i̯ʲa a͡i̯na t̪o peskiʃʃon baliʃer t̪ɔle pʰelaʲ t̪ʰu͡i̯ʲa oʃud̪ʱ kʰaʲ i na।,taŋga͡i̯l t̪ʰikan d̪ækʰa͡i̯ʲa a͡i̯na t̪o peskiʃʃon baliʃer t̪ɔle pʰelaʲ t̪ʰu͡i̯ʲa oʃud̪ʱ kʰaʲ i na।
7420,Tangail,rec_21_audio_0.wav,হা কর।,ha kɔr।,ha kɔr।
7421,Tangail,rec_21_audio_0.wav,নে কয়ডা ওষুধ খাইরো।,ne kɔʲda oʃud̪ʱ kʰa͡i̯ro।,ne kɔʲda oʃud̪ʱ kʰa͡i̯ro।
7422,Tangail,rec_21_audio_0.wav,আমি কেবল খাইলাম।,ami kebol kʰa͡i̯lam।,ami kebol kʰa͡i̯lam।
7423,Tangail,rec_21_audio_0.wav,না গো?,na go?,na go?
7424,Tangail,rec_21_audio_0.wav,হাসুর বাপে আসলো না তো <> নিচে ময়লা।,haʃur bape aʃolo na t̪o <> nice mɔʲla।,haʃur bape aʃolo na t̪o <> nice mɔʲla।
7425,Tangail,rec_21_audio_0.wav,<> মাটির রাখলি ক্যা?,<> matir rakʰli kæ?,<> matir rakʰli kæ?
7426,Tangail,rec_21_audio_0.wav,এই চুপ।,e͡i̯ cup।,e͡i̯ cup।
7427,Tangail,rec_21_audio_1.wav,<> কাঁঠালের রসের ইডা খাইতাছি না।,<> kãtʰaler rɔʃer ida kʰa͡i̯t̪acʰi na।,<> kãtʰaler rɔʃer ida kʰa͡i̯t̪acʰi na।
7428,Tangail,rec_21_audio_1.wav,উম।,um।,um।
7429,Tangail,rec_21_audio_1.wav,এইযে এই জিনিসটা খাইতাছি না।,e͡i̯ɟe e͡i̯ ɟiniʃta kʰa͡i̯t̪acʰi na।,e͡i̯ɟe e͡i̯ ɟiniʃta kʰa͡i̯t̪acʰi na।
7430,Tangail,rec_21_audio_1.wav,তুই তো তা পারবিই না।,t̪u͡i̯ t̪o t̪a parbi͡i̯ na।,t̪u͡i̯ t̪o t̪a parbi͡i̯ na।
7431,Tangail,rec_21_audio_1.wav,আমিতো জানি।,amit̪o ɟani।,amit̪o ɟani।
7432,Tangail,rec_21_audio_1.wav,"আইচ্ছা, এইডা কি গো?","a͡i̯ccʰa, e͡i̯da ki go?","a͡i̯ccʰa, e͡i̯da ki go?"
7433,Tangail,rec_21_audio_1.wav,কাঁঠালের রুয়া।,kãtʰaler ruʷa।,kãtʰaler ruʷa।
7434,Tangail,rec_21_audio_1.wav,আর এইডা হইছে কাঁঠালের,ar e͡i̯da ho͡i̯cʰe kãtʰaler,ar e͡i̯da ho͡i̯cʰe kãtʰaler
7435,Tangail,rec_21_audio_2.wav,এইডা খা।,e͡i̯da kʰa।,e͡i̯da kʰa।
7436,Tangail,rec_21_audio_2.wav,এই দরো।,e͡i̯ d̪ɔro।,e͡i̯ d̪ɔro।
7437,Tangail,rec_21_audio_2.wav,এইডা অনু থোন নাগবো?,e͡i̯da onu t̪ʰon nagobo?,e͡i̯da onu t̪ʰon nagobo?
7438,Tangail,rec_21_audio_2.wav,<> দশটা থিকা।,<> d̪ɔʃta t̪ʰika।,<> d̪ɔʃta t̪ʰika।
7439,Tangail,rec_21_audio_2.wav,আমি খালি কাঁঠালের বিচি খামু।,ami kʰali kãtʰaler bici kʰamu।,ami kʰali kãtʰaler bici kʰamu।
7440,Tangail,rec_21_audio_2.wav,ভাত মনো অয় ইকটু বেশি অইছে।,bʱat̪ mono ɔʲ iktu beʃi e͡i̯cʰe।,bʱat̪ mono ɔʲ iktu beʃi e͡i̯cʰe।
7441,Tangail,rec_21_audio_2.wav,"মা, তোমারে ইকটু দেই?","ma, t̪omare iktu d̪e͡i̯?","ma, t̪omare iktu d̪e͡i̯?"
7442,Tangail,rec_21_audio_2.wav,"না, বাবা।","na, baba।","na, baba।"
7443,Tangail,rec_21_audio_2.wav,বেশি অয় নাই।,beʃi ɔʲ na͡i̯।,beʃi ɔʲ na͡i̯।
7444,Tangail,rec_21_audio_2.wav,আমি নিম না।,ami nim na।,ami nim na।
7445,Tangail,rec_21_audio_2.wav,তুই খা।,t̪u͡i̯ kʰa।,t̪u͡i̯ kʰa।
7446,Tangail,rec_21_audio_3.wav,<> মিষ্টি খাইছোস?,<> miʃti kʰa͡i̯cʰoʃ?,<> miʃti kʰa͡i̯cʰoʃ?
7447,Tangail,rec_21_audio_3.wav,না।,na।,na।
7448,Tangail,rec_21_audio_3.wav,<> আমি এতো নিম না।,<> ami et̪o nim na।,<> ami et̪o nim na।
7449,Tangail,rec_21_audio_3.wav,উহ।,uh।,uh।
7450,Tangail,rec_21_audio_3.wav,কি কইলি?,ki ko͡i̯li?,ki ko͡i̯li?
7451,Tangail,rec_21_audio_3.wav,দুইশো টেকা কামাই করছোস মোবাইলে?,d̪u͡i̯ʃo teka kama͡i̯ korcʰos moba͡i̯le?,d̪u͡i̯ʃo teka kama͡i̯ korcʰos moba͡i̯le?
7452,Tangail,rec_21_audio_3.wav,সাউন দে।,ʃa͡u̯n d̪e।,ʃa͡u̯n d̪e।
7453,Tangail,rec_21_audio_3.wav,এইটুক সুময়ের মদ্যেই অইয়া গেতো গা।,e͡i̯tuk ʃumɔʲer mod̪d̪e͡i̯ ɔ͡i̯ʲa get̪o ga।,e͡i̯tuk ʃumɔʲer mod̪d̪e͡i̯ ɔ͡i̯ʲa get̪o ga।
7454,Tangail,rec_21_audio_3.wav,<>,<>,<>
7455,Tangail,rec_21_audio_4.wav,তিনশো টাকা হইয়া গেছে <> অলরেডি তিনশো অইয়া গ্যাছে গা?,t̪inʃo taka ho͡i̯ʲa gecʰe <> ɔloredi t̪inʃo ɔ͡i̯ʲa gæcʰe ga?,t̪inʃo taka ho͡i̯ʲa gecʰe <> ɔloredi t̪inʃo ɔ͡i̯ʲa gæcʰe ga?
7456,Tangail,rec_21_audio_4.wav,নগদে?,nɔgod̪e?,nɔgod̪e?
7457,Tangail,rec_21_audio_4.wav,"কাকা, এমন একটা এপ আছে যে <> গেম ডাউনলোড কইরা টেকা পাওন যায়।","kaka, æmon ækta ep acʰe ɟe <> gem da͡u̯nlod ko͡i̯ra teka pa͡o̯n ɟaʲ।","kaka, æmon ækta ep acʰe ɟe <> gem da͡u̯nlod ko͡i̯ra teka pa͡o̯n ɟaʲ।"
7458,Tangail,rec_21_audio_4.wav,তুমিও জানো?,t̪umi͡o̯ ɟano?,t̪umi͡o̯ ɟano?
7459,Tangail,rec_21_audio_4.wav,উঁহু।,ũhu।,ũhu।
7460,Tangail,rec_21_audio_4.wav,ওগ্লা পাওয়া যায় না।,ogla pa͡o̯ʷa ɟaʲ na।,ogla pa͡o̯ʷa ɟaʲ na।
7461,Tangail,rec_21_audio_4.wav,ওগ্লা ভুয়া।,ogla bʱuʲa।,ogla bʱuʲa।
7462,Tangail,rec_21_small_audio_0.wav,<>,<>,<>
7463,Tangail,rec_22_audio_0.wav,"আসসালামুআলাইকুম, এই পথ দিয়াই যাবার নইছিলাম হুন্ডা নইয়া।","assalamumɔla͡i̯kum, e͡i̯ pɔt̪ʰ d̪iʲa͡i̯ ɟabar no͡i̯cʰilam hunda no͡i̯ʲa।","assalamumɔla͡i̯kum, e͡i̯ pɔt̪ʰ d̪iʲa͡i̯ ɟabar no͡i̯cʰilam hunda no͡i̯ʲa।"
7464,Tangail,rec_22_audio_0.wav,"হঠাশ কইরা মনে করুইন যে, এক্কু পরে আইয়া গাছ চোখে পড়লো।","hɔtʰaʃ ko͡i̯ra mone koru͡i̯n ɟe, ækku pɔre a͡i̯ʲa gacʰ cokʰe poɽlo।","hɔtʰaʃ ko͡i̯ra mone koru͡i̯n ɟe, ækku pɔre a͡i̯ʲa gacʰ cokʰe poɽlo।"
7465,Tangail,rec_22_audio_0.wav,এই গাসটা অইতাছে বটগাছ।,e͡i̯ gaʃta ɔ͡i̯t̪acʰe bɔtgacʰ।,e͡i̯ gaʃta ɔ͡i̯t̪acʰe bɔtgacʰ।
7466,Tangail,rec_22_audio_0.wav,ম্যালাদিন আগি আগিলা গাছ।,mælad̪in agi agila gacʰ।,mælad̪in agi agila gacʰ।
7467,Tangail,rec_22_audio_0.wav,এই গাছটা আমার ম্যালা ভালনাগে।,e͡i̯ gacʰta amar mæla bʱalonage।,e͡i̯ gacʰta amar mæla bʱalonage।
7468,Tangail,rec_22_audio_0.wav,এইন্দা যেসুমি যাই আমি এই গাছের এনুকা একটু বহি।,e͡i̯nd̪a ɟeʃumi ɟa͡i̯ ami e͡i̯ gacʰer enuka ektu bohi।,e͡i̯nd̪a ɟeʃumi ɟa͡i̯ ami e͡i̯ gacʰer enuka ektu bohi।
7469,Tangail,rec_22_audio_1.wav,তয় এহনকা একটা জিনিস আন্নেগো দেহাই।,t̪ɔʲ ehonka ækta ɟiniʃ annego d̪eha͡i̯।,t̪ɔʲ ehonka ækta ɟiniʃ annego d̪eha͡i̯।
7470,Tangail,rec_22_audio_1.wav,"দেহুইন, দেহুইন।","d̪ehu͡i̯n, d̪ehu͡i̯n।","d̪ehu͡i̯n, d̪ehu͡i̯n।"
7471,Tangail,rec_22_audio_1.wav,"এডা মানুষ কতোডা ভালোবাসলে, হে নিজের কইলজা না ফঁইড়া, নিজের বুক না ফাঁইডা, এই গাছের বুকটা ফাঁড়ে।","eda manuʃ kɔt̪oda bʱalobaʃle, he niɟer ko͡i̯lɟa na pʰɔ̃iɽa, niɟer buk na pʰãida, e͡i̯ gacʰer bukta pʰãɽe।","eda manuʃ kɔt̪oda bʱalobaʃle, he niɟer ko͡i̯lɟa na pʰɔ̃iɽa, niɟer buk na pʰãida, e͡i̯ gacʰer bukta pʰãɽe।"
7472,Tangail,rec_22_audio_2.wav,"দেহুইন এইযে এস যুগ এম, এস যুগ এম।","d̪ehu͡i̯n e͡i̯ɟe eʃo ɟug em, eʃo ɟug em।","d̪ehu͡i̯n e͡i̯ɟe eʃo ɟug em, eʃo ɟug em।"
7473,Tangail,rec_22_audio_2.wav,"তারবাদে উইযে দেহুইন, কতোডা ভালোবাসলে এডা মানুষ, হেই গাছের উফরে বইয়া বইয়া ওই লাভ আঁকাইয়া, অনু অ্যাস লেকাহারে।","t̪arbad̪e u͡i̯ɟe d̪ehu͡i̯n, kɔt̪oda bʱalobaʃle eda manuʃ, he͡i̯ gacʰer upʰɔre bo͡i̯ʲa bo͡i̯ʲa o͡i̯ labʱ ãka͡i̯ʲa, onu æʃ lekahare।","t̪arbad̪e u͡i̯ɟe d̪ehu͡i̯n, kɔt̪oda bʱalobaʃle eda manuʃ, he͡i̯ gacʰer upʰɔre bo͡i̯ʲa bo͡i̯ʲa o͡i̯ labʱ ãka͡i̯ʲa, onu æʃ lekahare।"
7474,Tangail,rec_22_audio_3.wav,এতো উঁচায় দেহুইন।,et̪o ũcaʲ d̪ehu͡i̯n।,et̪o ũcaʲ d̪ehu͡i̯n।
7475,Tangail,rec_22_audio_3.wav,কতাহানি উঁচায়?,kɔt̪ahani ũcaʲ?,kɔt̪ahani ũcaʲ?
7476,Tangail,rec_22_audio_3.wav,আপনেগো দেহাই দূরে থনে।,aponego d̪eha͡i̯ d̪ure t̪ʰɔne।,aponego d̪eha͡i̯ d̪ure t̪ʰɔne।
7477,Tangail,rec_22_audio_3.wav,"হেই আগায় উইঠা, হেইযে হিনুকা, নিজের বুক বাদ দিয়া, গাছের বুকে মইদ্যে ভালোবাসার কতা লেকাহারে হ্যা","he͡i̯ agaʲ u͡i̯tʰa, he͡i̯ɟe hinuka, niɟer buk bad̪ d̪iʲa, gacʰer buke mo͡i̯d̪d̪e bʱalobaʃar kɔt̪a lekahare hæ","he͡i̯ agaʲ u͡i̯tʰa, he͡i̯ɟe hinuka, niɟer buk bad̪ d̪iʲa, gacʰer buke mo͡i̯d̪d̪e bʱalobaʃar kɔt̪a lekahare hæ"
7478,Tangail,rec_22_audio_4.wav,হাচাকারে প্রেমিক ছাড়া আর কিছু অ হারে?,hacakare premik cʰaɽa ar kicʰu ɔ hare?,hacakare premik cʰaɽa ar kicʰu ɔ hare?
7479,Tangail,rec_22_audio_4.wav,"তয়, যান নিগা ওইডা লেখছে, আমার মুনে অয় তারে ভালো না বাইসা এই গাছটারে ভালোবাসা উচিত।","t̪ɔʲ, ɟan niga o͡i̯da lekʰcʰe, amar mune ɔʲ t̪are bʱalo na ba͡i̯ʃa e͡i̯ gacʰtare bʱalobaʃa ucit̪।","t̪ɔʲ, ɟan niga o͡i̯da lekʰcʰe, amar mune ɔʲ t̪are bʱalo na ba͡i̯ʃa e͡i̯ gacʰtare bʱalobaʃa ucit̪।"
7480,Tangail,rec_22_audio_4.wav,হ্যা তো আন্নেননিগা কোনো কষ্টই করে নাই।,hæ t̪o annenniga kono koʃto͡i̯ kore na͡i̯।,hæ t̪o annenniga kono koʃto͡i̯ kore na͡i̯।
7481,Tangail,rec_22_audio_5.wav,"আন্নেননিগা কষ্ট করলে হ্যার বুকটা ফাইডা, কইলজাডা বাই কইরা হেনুকা লেকতো নাম।","annenniga koʃto korle hær bukta pʰa͡i̯da, ko͡i̯lɟada ba͡i̯ ko͡i̯ra henuka lekt̪o nam।","annenniga koʃto korle hær bukta pʰa͡i̯da, ko͡i̯lɟada ba͡i̯ ko͡i̯ra henuka lekt̪o nam।"
7482,Tangail,rec_22_audio_5.wav,এই গাছেরে কিয়েরে কষ্ট দ্যান নাগবো?,e͡i̯ gacʰere kiʲere koʃto d̪æn nagobo?,e͡i̯ gacʰere kiʲere koʃto d̪æn nagobo?
7483,Tangail,rec_22_audio_5.wav,হায়রে ভালোবাসারে!,haʲre bʱalobaʃare!,haʲre bʱalobaʃare!
7484,Tangail,rec_22_audio_5.wav,এহেনদা ভালোবাসা লাভ লেইখা ভালোবাসা কুম্যিহি গেছে?,ehend̪a bʱalobaʃa labʱ le͡i̯kʰa bʱalobaʃa kummihi gecʰe?,ehend̪a bʱalobaʃa labʱ le͡i̯kʰa bʱalobaʃa kummihi gecʰe?
7485,Tangail,rec_22_audio_6.wav,"এই দেহুইন, হায়রে ভালোবাসা।","e͡i̯ d̪ehu͡i̯n, haʲre bʱalobaʃa।","e͡i̯ d̪ehu͡i̯n, haʲre bʱalobaʃa।"
7486,Tangail,rec_22_audio_6.wav,এ গাছটাই ভালোবাসা।,e gacʰta͡i̯ bʱalobaʃa।,e gacʰta͡i̯ bʱalobaʃa।
7487,Tangail,rec_22_audio_6.wav,এল্লারে আমার ভালোবাসা আবার নাম লেইখা থুইছে রে।,ellare amar bʱalobaʃa abar nam le͡i̯kʰa t̪ʰu͡i̯cʰe re।,ellare amar bʱalobaʃa abar nam le͡i̯kʰa t̪ʰu͡i̯cʰe re।
7488,Tangail,rec_22_audio_6.wav,"টি আছে, আমার নাম।","ti acʰe, amar nam।","ti acʰe, amar nam।"
7489,Tangail,rec_22_audio_6.wav,ভালোবাসার ইস্পাইডারম্যান।,bʱalobaʃar ispa͡i̯darmæn।,bʱalobaʃar ispa͡i̯darmæn।
7490,Tangail,rec_22_audio_6.wav,"ওই দেহুইন, ভালোবাসার ঠিকানা-ঠুকানা লেইখা দিছে।"," o͡i̯ d̪ehu͡i̯n, bʱalobaʃar -tʰukana le͡i̯kʰa d̪icʰe।","o͡i̯ d̪ehu͡i̯n, bʱalobaʃar tʰikana-ঠুকানা le͡i̯kʰa d̪icʰe।"
7491,Tangail,rec_22_audio_7.wav,আবার এহিনদা ওইযে ভালোবাইসা এহিনদা ফাঁইড়া-চুইড়া দিছে।,abar ehind̪a o͡i̯ɟe bʱaloba͡i̯ʃa ehind̪a pʰãiɽa-cu͡i̯ɽa d̪icʰe।,abar ehind̪a o͡i̯ɟe bʱaloba͡i̯ʃa ehind̪a pʰãiɽa-cu͡i̯ɽa d̪icʰe।
