District,External_ID,Contents,ipa
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
Tangail,,,nan
